connected to PostgreSQL database: csportal_live
WARNING: Process Failed for account: 709100573967
"SubnetId","State","AwsAccountId","VpcId","CidrBlock","AvailableIpAddressCount","AvailabilityZone","DefaultForAz"
"subnet-919218f4","available","160828301808","vpc-73e44e16","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-f04c1ab6","available","160828301808","vpc-73e44e16","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-c812a2bf","available","160828301808","vpc-73e44e16","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-3fc31a44","available","160828301808","vpc-0b842e62","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-bc5fe6d5","available","160828301808","vpc-0b842e62","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-586b8a31","available","160828301808","vpc-f7ce2e9e","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-630d2f29","available","160828301808","vpc-f7ce2e9e","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-8af052d3","available","160828301808","vpc-20922045","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-7acd460d","available","160828301808","vpc-20922045","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-af0806d8","available","160828301808","vpc-0f79bf6b","172.31.0.0/20","4091","us-east-1c","True"
"subnet-37555c40","available","160828301808","vpc-31945455","10.155.0.16/28","10","us-east-1c","False"
"subnet-56555c21","available","160828301808","vpc-31945455","10.155.0.0/28","10","us-east-1c","False"
"subnet-72737a05","available","160828301808","vpc-06bb7b62","12.3.0.64/26","55","us-east-1c","False"
"subnet-b99cbde0","available","160828301808","vpc-0f79bf6b","172.31.16.0/20","4091","us-east-1d","True"
"subnet-bf555cc8","available","160828301808","vpc-31945455","10.155.0.128/26","57","us-east-1c","False"
"subnet-8e7079f9","available","160828301808","vpc-06bb7b62","12.3.0.32/28","10","us-east-1c","False"
"subnet-ab82d580","available","160828301808","vpc-0f79bf6b","172.31.48.0/20","4091","us-east-1b","True"
"subnet-c2555cb5","available","160828301808","vpc-31945455","10.155.0.64/26","24","us-east-1c","False"
"subnet-06c63e3b","available","160828301808","vpc-0f79bf6b","172.31.32.0/20","4091","us-east-1e","True"
"subnet-ba7079cd","available","160828301808","vpc-06bb7b62","12.3.0.0/28","10","us-east-1c","False"
"subnet-997079ee","available","160828301808","vpc-06bb7b62","12.3.0.16/28","9","us-east-1c","False"
"subnet-57737a20","available","160828301808","vpc-06bb7b62","12.3.0.128/26","57","us-east-1c","False"
"subnet-13555c64","available","160828301808","vpc-31945455","10.155.0.32/28","9","us-east-1c","False"
"subnet-b8d993dd","available","160828301808","vpc-3d1d6e58","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-39f2734e","available","160828301808","vpc-3d1d6e58","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-b134cae8","available","160828301808","vpc-3d1d6e58","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-5613c70f","available","160828301808","vpc-8d02abe8","172.31.0.0/20","4091","us-west-1a","True"
"subnet-c20f98a7","available","160828301808","vpc-8d02abe8","172.31.16.0/20","4091","us-west-1b","True"
"subnet-029e1d5b","available","160828301808","vpc-db6a10be","172.31.0.0/20","4091","us-west-2c","True"
"subnet-24e38d53","available","160828301808","vpc-db6a10be","172.31.32.0/20","4091","us-west-2a","True"
"subnet-68d49c0d","available","160828301808","vpc-db6a10be","172.31.16.0/20","4091","us-west-2b","True"
"subnet-2fc15976","available","856874210918","vpc-f46a0291","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-3b144d5e","available","856874210918","vpc-f46a0291","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-94e5a3e3","available","856874210918","vpc-f46a0291","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-146ff863","available","856874210918","vpc-d33385b6","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-7b00601e","available","856874210918","vpc-d33385b6","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-1323b176","available","856874210918","vpc-39a1125c","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-77ca9b31","available","856874210918","vpc-39a1125c","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-227fc455","available","856874210918","vpc-39a1125c","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-6da90916","available","856874210918","vpc-ef338186","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-5fcc4f36","available","856874210918","vpc-ef338186","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-e893b1a2","available","856874210918","vpc-804cace9","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-f2ec0c9b","available","856874210918","vpc-804cace9","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-78b82b0f","available","856874210918","vpc-aa9328cf","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-8da50fd4","available","856874210918","vpc-aa9328cf","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-eb95699d","available","856874210918","vpc-fd921599","10.20.1.0/24","251","us-east-1a","False"
"subnet-88e4f3d1","available","856874210918","vpc-fd921599","10.20.2.0/24","251","us-east-1b","False"
"subnet-7bc4d90c","available","856874210918","vpc-3be6355f","172.31.0.0/20","4091","us-east-1a","True"
"subnet-e995699f","available","856874210918","vpc-fd921599","10.20.0.0/24","251","us-east-1a","False"
"subnet-82dcdaa9","available","856874210918","vpc-933fbbf7","10.20.4.0/24","251","us-east-1d","False"
"subnet-81dcdaaa","available","856874210918","vpc-933fbbf7","10.20.0.0/24","251","us-east-1d","False"
"subnet-80dcdaab","available","856874210918","vpc-933fbbf7","10.20.1.0/24","251","us-east-1d","False"
"subnet-e108a3dc","available","856874210918","vpc-933fbbf7","10.20.21.0/24","251","us-east-1e","False"
"subnet-49efd810","available","856874210918","vpc-3be6355f","172.31.16.0/20","4091","us-east-1b","True"
"subnet-e008a3dd","available","856874210918","vpc-933fbbf7","10.20.24.0/24","251","us-east-1e","False"
"subnet-354b8208","available","856874210918","vpc-3be6355f","172.31.32.0/20","4091","us-east-1e","True"
"subnet-e708a3da","available","856874210918","vpc-933fbbf7","10.20.20.0/24","251","us-east-1e","False"
"subnet-7debd056","available","856874210918","vpc-cd4bf5a9","10.30.0.0/24","251","us-east-1d","False"
"subnet-187c5833","available","856874210918","vpc-3be6355f","172.31.48.0/20","4090","us-east-1d","True"
"subnet-ec11c59a","available","856874210918","vpc-22b52f46","10.0.0.0/24","251","us-east-1a","False"
"subnet-87dcdaac","available","856874210918","vpc-933fbbf7","10.20.2.0/24","251","us-east-1d","False"
"subnet-e608a3db","available","856874210918","vpc-933fbbf7","10.20.22.0/24","251","us-east-1e","False"
"subnet-1e90ce7b","available","856874210918","vpc-e6631a83","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-4cd05e3b","available","856874210918","vpc-e6631a83","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-28c40671","available","856874210918","vpc-e6631a83","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-bb70efde","available","856874210918","vpc-648d3b01","172.31.16.0/20","4091","us-west-1c","True"
"subnet-c2ff239b","available","856874210918","vpc-648d3b01","172.31.0.0/20","4091","us-west-1b","True"
"subnet-9a603dff","available","856874210918","vpc-8add91ef","172.31.16.0/20","4091","us-west-2b","True"
"subnet-cb8f1a92","available","856874210918","vpc-8add91ef","172.31.0.0/20","4091","us-west-2c","True"
"subnet-ca6112bd","available","856874210918","vpc-8add91ef","172.31.32.0/20","4091","us-west-2a","True"
"subnet-960f4ff3","available","299056449493","vpc-46f56123","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-e470f3bd","available","299056449493","vpc-46f56123","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-3b2b434c","available","299056449493","vpc-46f56123","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-3fe46c5a","available","299056449493","vpc-46429923","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-f5299e82","available","299056449493","vpc-46429923","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-e1184ca7","available","299056449493","vpc-ff57f69a","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-2069c557","available","299056449493","vpc-ff57f69a","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-7e3cbb1b","available","299056449493","vpc-ff57f69a","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-c316c3b8","available","299056449493","vpc-cb50f6a2","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-35dd685c","available","299056449493","vpc-cb50f6a2","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-9045a4f9","available","299056449493","vpc-c528c8ac","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-bbebc9f1","available","299056449493","vpc-c528c8ac","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-7bf92722","available","299056449493","vpc-a0b31bc5","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-8bc84ffc","available","299056449493","vpc-a0b31bc5","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-ca6a59bd","available","299056449493","vpc-59f11d3d","172.31.0.0/20","4090","us-east-1b","True"
"subnet-333a706a","available","299056449493","vpc-59f11d3d","172.31.16.0/20","4091","us-east-1c","True"
"subnet-fcea95d7","available","299056449493","vpc-59f11d3d","172.31.48.0/20","4091","us-east-1a","True"
"subnet-6d779750","available","299056449493","vpc-59f11d3d","172.31.32.0/20","4091","us-east-1e","True"
"subnet-e1c8ba84","available","299056449493","vpc-df7b13ba","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-6bc3711c","available","299056449493","vpc-df7b13ba","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-f3ab46aa","available","299056449493","vpc-df7b13ba","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-a07cfec5","available","299056449493","vpc-b14bedd4","172.31.16.0/20","4091","us-west-1b","True"
"subnet-d6e4278f","available","299056449493","vpc-b14bedd4","172.31.0.0/20","4091","us-west-1a","True"
"subnet-ef3486b6","available","299056449493","vpc-91264ff4","172.31.0.0/20","4091","us-west-2c","True"
"subnet-5b53ca2c","available","299056449493","vpc-91264ff4","172.31.32.0/20","4091","us-west-2b","True"
"subnet-77562d12","available","299056449493","vpc-91264ff4","172.31.16.0/20","4091","us-west-2a","True"
"subnet-ac26aedb","available","543748817341","vpc-4dcc7b28","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-15600370","available","543748817341","vpc-4dcc7b28","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-89933ed0","available","543748817341","vpc-4dcc7b28","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-ea802b8f","available","543748817341","vpc-b961afdc","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-47c50b30","available","543748817341","vpc-b961afdc","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-bdbe6bca","available","543748817341","vpc-cbdd09ae","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-667d2120","available","543748817341","vpc-cbdd09ae","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-dd4be7b8","available","543748817341","vpc-cbdd09ae","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-48a65a33","available","543748817341","vpc-d6c50dbf","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-160ed37f","available","543748817341","vpc-d6c50dbf","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-449f7e2d","available","543748817341","vpc-5444a53d","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-4680a30c","available","543748817341","vpc-5444a53d","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-33fb5744","available","543748817341","vpc-84bb64e1","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-bdd711e4","available","543748817341","vpc-84bb64e1","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-db3813e1","available","543748817341","vpc-33fbd556","172.31.32.0/20","4091","us-east-1e","True"
"subnet-9344c2b8","available","543748817341","vpc-33fbd556","172.31.48.0/20","4090","us-east-1a","True"
"subnet-06b2ca71","available","543748817341","vpc-33fbd556","172.31.0.0/20","4088","us-east-1b","True"
"subnet-b68619ef","available","543748817341","vpc-33fbd556","172.31.16.0/20","4091","us-east-1c","True"
"subnet-c915c6be","available","543748817341","vpc-3756cf52","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-5aa2901c","available","543748817341","vpc-3756cf52","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-bc67d9d9","available","543748817341","vpc-3756cf52","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-fe35dda7","available","543748817341","vpc-39c2155c","172.31.0.0/20","4091","us-west-1b","True"
"subnet-c0e942a5","available","543748817341","vpc-39c2155c","172.31.16.0/20","4091","us-west-1c","True"
"subnet-e801988d","available","543748817341","vpc-6a3bba0f","172.31.16.0/20","4091","us-west-2a","True"
"subnet-1bf7496c","available","543748817341","vpc-6a3bba0f","172.31.32.0/20","4091","us-west-2b","True"
"subnet-fc9d40a5","available","543748817341","vpc-6a3bba0f","172.31.0.0/20","4091","us-west-2c","True"
"subnet-a7ba0ad0","available","007550733748","vpc-4d578428","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-66ca4103","available","007550733748","vpc-4d578428","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-d9fe2b80","available","007550733748","vpc-4d578428","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-fd9f4298","available","007550733748","vpc-140af471","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-ed23d29a","available","007550733748","vpc-140af471","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-fc3eee99","available","007550733748","vpc-11c13b74","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-2deea46b","available","007550733748","vpc-11c13b74","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-c4966fb3","available","007550733748","vpc-11c13b74","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-9534d3ee","available","007550733748","vpc-55f0033c","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-d26fabbb","available","007550733748","vpc-55f0033c","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-a62407ec","available","007550733748","vpc-e6ed0c8f","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-4605e32f","available","007550733748","vpc-e6ed0c8f","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-d82ff8af","available","007550733748","vpc-46f33023","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-f97a92a0","available","007550733748","vpc-46f33023","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-28ed3903","available","007550733748","vpc-603c5105","172.31.48.0/20","4091","us-east-1c","True"
"subnet-4e78f139","available","007550733748","vpc-603c5105","172.31.32.0/20","4091","us-east-1d","True"
"subnet-b0f55de9","available","007550733748","vpc-603c5105","172.31.16.0/20","4091","us-east-1a","True"
"subnet-c30e7af9","available","007550733748","vpc-603c5105","172.31.0.0/20","4091","us-east-1e","True"
"subnet-a3d97bc6","available","007550733748","vpc-99c34dfc","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-d3d610a4","available","007550733748","vpc-99c34dfc","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-8c2877ca","available","007550733748","vpc-99c34dfc","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-28a07c4d","available","007550733748","vpc-1339fc76","172.31.16.0/20","4091","us-west-1c","True"
"subnet-7cb4a93a","available","007550733748","vpc-1339fc76","172.31.0.0/20","4091","us-west-1b","True"
"subnet-b5fa22c2","available","007550733748","vpc-0fbd1c6a","172.31.16.0/20","4073","us-west-2a","True"
"subnet-dcf96085","available","007550733748","vpc-2f4f1c4a","10.0.0.0/24","251","us-west-2c","False"
"subnet-84adeaf3","available","007550733748","vpc-2f4f1c4a","10.0.1.0/24","250","us-west-2a","False"
"subnet-e9853f8c","available","007550733748","vpc-0fbd1c6a","172.31.32.0/20","4091","us-west-2b","True"
"subnet-2b936a72","available","007550733748","vpc-0fbd1c6a","172.31.0.0/20","4091","us-west-2c","True"
"subnet-056b2e60","available","864373277065","vpc-727bf217","172.31.0.0/20","4091","eu-west-1b","True"
"subnet-46eb6c1f","available","864373277065","vpc-727bf217","172.31.32.0/20","4091","eu-west-1a","True"
"subnet-2e7b1659","available","864373277065","vpc-727bf217","172.31.16.0/20","4091","eu-west-1c","True"
"subnet-f7aa2792","available","864373277065","vpc-dd23fdb8","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-1a69c06d","available","864373277065","vpc-dd23fdb8","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-7f70d008","available","864373277065","vpc-1a96327f","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-33fc4656","available","864373277065","vpc-1a96327f","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-bf5603f9","available","864373277065","vpc-1a96327f","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-7f6fc616","available","864373277065","vpc-4ddc7924","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-a666afdd","available","864373277065","vpc-4ddc7924","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-90082bda","available","864373277065","vpc-bece2fd7","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-6661870f","available","864373277065","vpc-bece2fd7","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-1d2bf944","available","864373277065","vpc-d0d37cb5","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-a9bf04de","available","864373277065","vpc-d0d37cb5","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-e45f7493","available","864373277065","vpc-fc9e7b98","172.31.0.0/20","4091","us-east-1a","True"
"subnet-596d2f00","available","864373277065","vpc-fc9e7b98","172.31.16.0/20","4091","us-east-1b","True"
"subnet-38eff702","available","864373277065","vpc-fc9e7b98","172.31.32.0/20","4091","us-east-1e","True"
"subnet-fa8ef9d1","available","864373277065","vpc-fc9e7b98","172.31.48.0/20","4091","us-east-1d","True"
"subnet-8427c3dd","available","864373277065","vpc-2856394d","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-5793f932","available","864373277065","vpc-2856394d","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-8f5deaf8","available","864373277065","vpc-2856394d","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-80f978e5","available","864373277065","vpc-8f298cea","172.31.16.0/20","4091","us-west-1b","True"
"subnet-9e65a2c7","available","864373277065","vpc-8f298cea","172.31.0.0/20","4091","us-west-1a","True"
"subnet-c67d01a3","available","864373277065","vpc-88d4b3ed","172.31.16.0/20","4087","us-west-2a","True"
"subnet-6e14a337","available","864373277065","vpc-88d4b3ed","172.31.0.0/20","4090","us-west-2c","True"
"subnet-55b22022","available","864373277065","vpc-88d4b3ed","172.31.32.0/20","4091","us-west-2b","True"
"subnet-38086361","available","985966905087","vpc-bb6225de","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-996131ee","available","985966905087","vpc-bb6225de","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-ae3d15cb","available","985966905087","vpc-bb6225de","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-07681862","available","985966905087","vpc-f4a52291","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-04c3ae73","available","985966905087","vpc-f4a52291","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-e50a6980","available","985966905087","vpc-8ca027e9","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-460c8531","available","985966905087","vpc-8ca027e9","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-77d2630c","available","985966905087","vpc-f548c89c","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-b04eded9","available","985966905087","vpc-f548c89c","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-8d9dbec7","available","985966905087","vpc-f1a04098","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-83f819ea","available","985966905087","vpc-f1a04098","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-21c57d78","available","985966905087","vpc-c0f17ea5","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-0ea4c579","available","985966905087","vpc-c0f17ea5","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-48303c11","available","985966905087","vpc-4b11a22f","172.31.16.0/20","4091","us-east-1d","True"
"subnet-8e10faf8","available","985966905087","vpc-4b11a22f","172.31.0.0/20","4091","us-east-1c","True"
"subnet-ec6acad1","available","985966905087","vpc-4b11a22f","172.31.32.0/20","4091","us-east-1e","True"
"subnet-af81bd84","available","985966905087","vpc-4b11a22f","172.31.48.0/20","4091","us-east-1b","True"
"subnet-5db39838","available","985966905087","vpc-1fa8eb7a","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-ee7fec99","available","985966905087","vpc-1fa8eb7a","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-95409ccc","available","985966905087","vpc-1fa8eb7a","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-1f903346","available","985966905087","vpc-857cc7e0","172.31.0.0/20","4091","us-west-1c","True"
"subnet-f183e194","available","985966905087","vpc-857cc7e0","172.31.16.0/20","4091","us-west-1a","True"
"subnet-e785aa82","available","985966905087","vpc-348fd651","172.31.16.0/20","4090","us-west-2b","True"
"subnet-c8eca1bf","available","985966905087","vpc-348fd651","172.31.32.0/20","4089","us-west-2a","True"
"subnet-2b85e172","available","985966905087","vpc-348fd651","172.31.0.0/20","4090","us-west-2c","True"
"subnet-2a2f995d","available","951100752190","vpc-b474a5d1","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-8e8943d7","available","951100752190","vpc-b474a5d1","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-4f51d82a","available","951100752190","vpc-b474a5d1","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-0f984a6a","available","951100752190","vpc-1922dd7c","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-9d2bddea","available","951100752190","vpc-1922dd7c","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-c9662c8f","available","951100752190","vpc-76fc0713","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-1935e47c","available","951100752190","vpc-76fc0713","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-fd98668a","available","951100752190","vpc-76fc0713","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-3cca0f55","available","951100752190","vpc-c5cb3aac","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-f85cb983","available","951100752190","vpc-c5cb3aac","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-363c1e7c","available","951100752190","vpc-02fe1e6b","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-fb18f992","available","951100752190","vpc-02fe1e6b","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-abc115dc","available","951100752190","vpc-b874b5dd","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-fdd63fa4","available","951100752190","vpc-b874b5dd","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-213a9578","available","951100752190","vpc-d92744bc","10.14.48.0/20","4086","us-east-1b","False"
"subnet-613a9538","available","951100752190","vpc-d92744bc","10.14.0.0/20","4089","us-east-1b","False"
"subnet-7035fe5b","available","951100752190","vpc-d92744bc","10.14.16.0/20","4090","us-east-1d","False"
"subnet-8935fea2","available","951100752190","vpc-d92744bc","10.14.64.0/20","4088","us-east-1d","False"
"subnet-51bcd66b","available","951100752190","vpc-d92744bc","10.14.80.0/20","4082","us-east-1e","False"
"subnet-15bcd62f","available","951100752190","vpc-d92744bc","10.14.32.0/20","4091","us-east-1e","False"
"subnet-03f65566","available","951100752190","vpc-36088453","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-67b77010","available","951100752190","vpc-36088453","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-c68ad680","available","951100752190","vpc-36088453","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-7bbf621e","available","951100752190","vpc-68d02a0d","172.31.16.0/20","4091","us-west-1c","True"
"subnet-33829075","available","951100752190","vpc-68d02a0d","172.31.0.0/20","4091","us-west-1b","True"
"subnet-9a3b82ff","available","951100752190","vpc-d28522b7","172.31.32.0/20","4091","us-west-2a","True"
"subnet-953ce3e2","available","951100752190","vpc-d28522b7","172.31.16.0/20","4091","us-west-2b","True"
"subnet-1c3cc045","available","951100752190","vpc-d28522b7","172.31.0.0/20","4091","us-west-2c","True"
"subnet-21129244","available","916234054181","vpc-d035e0b5","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-c616bfb1","available","916234054181","vpc-d035e0b5","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-d9c60b80","available","916234054181","vpc-d035e0b5","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-05847172","available","916234054181","vpc-37aa5752","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-5e03d53b","available","916234054181","vpc-37aa5752","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-7d9dc33b","available","916234054181","vpc-8812eced","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-69994d0c","available","916234054181","vpc-8812eced","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-1321d364","available","916234054181","vpc-8812eced","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-411fe328","available","916234054181","vpc-2b867342","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-cd0e11b5","available","916234054181","vpc-2b867342","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-a69e7fcf","available","916234054181","vpc-bf47a6d6","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-e187a4ab","available","916234054181","vpc-bf47a6d6","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-4607c931","available","916234054181","vpc-8cf135e9","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-6440a33d","available","916234054181","vpc-8cf135e9","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-8dd109d4","available","916234054181","vpc-8534a9e0","172.31.16.0/20","4091","us-east-1c","True"
"subnet-699df853","available","916234054181","vpc-8534a9e0","172.31.0.0/20","4091","us-east-1e","True"
"subnet-711aa406","available","916234054181","vpc-8534a9e0","172.31.32.0/20","4091","us-east-1b","True"
"subnet-b11ee49a","available","916234054181","vpc-8534a9e0","172.31.48.0/20","4091","us-east-1a","True"
"subnet-c54e1c83","available","916234054181","vpc-cb71f2ae","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-2b53f64e","available","916234054181","vpc-cb71f2ae","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-b1639ac6","available","916234054181","vpc-cb71f2ae","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-5021f735","available","916234054181","vpc-198a737c","172.31.16.0/20","4091","us-west-1a","True"
"subnet-f7382eb1","available","916234054181","vpc-198a737c","172.31.0.0/20","4091","us-west-1c","True"
"subnet-e3aa1a86","available","916234054181","vpc-214e9744","172.31.32.0/20","4091","us-west-2a","True"
"subnet-a88275f1","available","916234054181","vpc-214e9744","172.31.0.0/20","4091","us-west-2c","True"
"subnet-90a375e7","available","916234054181","vpc-214e9744","172.31.16.0/20","4091","us-west-2b","True"
"subnet-dc8c31ab","available","987065224440","vpc-7e419e1b","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-98ea3cc1","available","987065224440","vpc-7e419e1b","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-b8cd59dd","available","987065224440","vpc-7e419e1b","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-d666bab3","available","987065224440","vpc-414cb424","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-3230c345","available","987065224440","vpc-414cb424","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-4d429028","available","987065224440","vpc-3c7fbb59","172.31.0.0/20","4091","ap-southeast-2a","True"
